   Time[sec]         Fxb               Fyb               Fzb               Mxb               Myb               Mzb           
   1.795600000E+02   1.141975646E+03   0.000000000E+00  -2.046738280E+04   0.000000000E+00   3.105891668E-03   0.000000000E+00
   1.795700000E+02   1.141975627E+03   0.000000000E+00  -2.046738303E+04   0.000000000E+00   3.110049736E-03   0.000000000E+00
   1.795800000E+02   1.141975607E+03   0.000000000E+00  -2.046738327E+04   0.000000000E+00   3.114206178E-03   0.000000000E+00
   1.795900000E+02   1.141975588E+03   0.000000000E+00  -2.046738351E+04   0.000000000E+00   3.118360990E-03   0.000000000E+00
   1.796000000E+02   1.141975569E+03   0.000000000E+00  -2.046738375E+04   0.000000000E+00   3.122514168E-03   0.000000000E+00
   1.796100000E+02   1.141975549E+03   0.000000000E+00  -2.046738398E+04   0.000000000E+00   3.126665717E-03   0.000000000E+00
   1.796200000E+02   1.141975530E+03   0.000000000E+00  -2.046738422E+04   0.000000000E+00   3.130815636E-03   0.000000000E+00
   1.796300000E+02   1.141975511E+03   0.000000000E+00  -2.046738446E+04   0.000000000E+00   3.134963914E-03   0.000000000E+00
   1.796400000E+02   1.141975491E+03   0.000000000E+00  -2.046738470E+04   0.000000000E+00   3.139110566E-03   0.000000000E+00
   1.796500000E+02   1.141975472E+03   0.000000000E+00  -2.046738494E+04   0.000000000E+00   3.143255573E-03   0.000000000E+00
   1.796600000E+02   1.141975452E+03   0.000000000E+00  -2.046738518E+04   0.000000000E+00   3.147398940E-03   0.000000000E+00
   1.796700000E+02   1.141975433E+03   0.000000000E+00  -2.046738542E+04   0.000000000E+00   3.151540666E-03   0.000000000E+00
   1.796800000E+02   1.141975413E+03   0.000000000E+00  -2.046738566E+04   0.000000000E+00   3.155680752E-03   0.000000000E+00
   1.796900000E+02   1.141975394E+03   0.000000000E+00  -2.046738590E+04   0.000000000E+00   3.159819196E-03   0.000000000E+00
   1.797000000E+02   1.141975374E+03   0.000000000E+00  -2.046738614E+04   0.000000000E+00   3.163955989E-03   0.000000000E+00
   1.797100000E+02   1.141975355E+03   0.000000000E+00  -2.046738639E+04   0.000000000E+00   3.168091142E-03   0.000000000E+00
   1.797200000E+02   1.141975335E+03   0.000000000E+00  -2.046738663E+04   0.000000000E+00   3.172224639E-03   0.000000000E+00
   1.797300000E+02   1.141975315E+03   0.000000000E+00  -2.046738687E+04   0.000000000E+00   3.176356488E-03   0.000000000E+00
   1.797400000E+02   1.141975296E+03   0.000000000E+00  -2.046738711E+04   0.000000000E+00   3.180486689E-03   0.000000000E+00
   1.797500000E+02   1.141975276E+03   0.000000000E+00  -2.046738735E+04   0.000000000E+00   3.184615234E-03   0.000000000E+00
   1.797600000E+02   1.141975256E+03   0.000000000E+00  -2.046738760E+04   0.000000000E+00   3.188742125E-03   0.000000000E+00
   1.797700000E+02   1.141975237E+03   0.000000000E+00  -2.046738784E+04   0.000000000E+00   3.192867363E-03   0.000000000E+00
   1.797800000E+02   1.141975217E+03   0.000000000E+00  -2.046738808E+04   0.000000000E+00   3.196990932E-03   0.000000000E+00
   1.797900000E+02   1.141975197E+03   0.000000000E+00  -2.046738833E+04   0.000000000E+00   3.201112853E-03   0.000000000E+00
   1.798000000E+02   1.141975177E+03   0.000000000E+00  -2.046738857E+04   0.000000000E+00   3.205233112E-03   0.000000000E+00
   1.798100000E+02   1.141975158E+03   0.000000000E+00  -2.046738882E+04   0.000000000E+00   3.209351700E-03   0.000000000E+00
   1.798200000E+02   1.141975138E+03   0.000000000E+00  -2.046738906E+04   0.000000000E+00   3.213468637E-03   0.000000000E+00
   1.798300000E+02   1.141975118E+03   0.000000000E+00  -2.046738931E+04   0.000000000E+00   3.217583901E-03   0.000000000E+00
   1.798400000E+02   1.141975098E+03   0.000000000E+00  -2.046738955E+04   0.000000000E+00   3.221697498E-03   0.000000000E+00
   1.798500000E+02   1.141975078E+03   0.000000000E+00  -2.046738980E+04   0.000000000E+00   3.225809432E-03   0.000000000E+00
   1.798600000E+02   1.141975058E+03   0.000000000E+00  -2.046739004E+04   0.000000000E+00   3.229919690E-03   0.000000000E+00
   1.798700000E+02   1.141975038E+03   0.000000000E+00  -2.046739029E+04   0.000000000E+00   3.234028278E-03   0.000000000E+00
   1.798800000E+02   1.141975018E+03   0.000000000E+00  -2.046739054E+04   0.000000000E+00   3.238135192E-03   0.000000000E+00
   1.798900000E+02   1.141974998E+03   0.000000000E+00  -2.046739078E+04   0.000000000E+00   3.242240429E-03   0.000000000E+00
   1.799000000E+02   1.141974978E+03   0.000000000E+00  -2.046739103E+04   0.000000000E+00   3.246344000E-03   0.000000000E+00
   1.799100000E+02   1.141974958E+03   0.000000000E+00  -2.046739128E+04   0.000000000E+00   3.250445883E-03   0.000000000E+00
   1.799200000E+02   1.141974938E+03   0.000000000E+00  -2.046739152E+04   0.000000000E+00   3.254546093E-03   0.000000000E+00
   1.799300000E+02   1.141974918E+03   0.000000000E+00  -2.046739177E+04   0.000000000E+00   3.258644621E-03   0.000000000E+00
   1.799400000E+02   1.141974898E+03   0.000000000E+00  -2.046739202E+04   0.000000000E+00   3.262741469E-03   0.000000000E+00
   1.799500000E+02   1.141974878E+03   0.000000000E+00  -2.046739227E+04   0.000000000E+00   3.266836626E-03   0.000000000E+00
   1.799600000E+02   1.141974858E+03   0.000000000E+00  -2.046739252E+04   0.000000000E+00   3.270930101E-03   0.000000000E+00
   1.799700000E+02   1.141974838E+03   0.000000000E+00  -2.046739277E+04   0.000000000E+00   3.275021892E-03   0.000000000E+00
   1.799800000E+02   1.141974817E+03   0.000000000E+00  -2.046739302E+04   0.000000000E+00   3.279111996E-03   0.000000000E+00
   1.799900000E+02   1.141974797E+03   0.000000000E+00  -2.046739327E+04   0.000000000E+00   3.283200404E-03   0.000000000E+00
   1.800000000E+02   1.141974777E+03   0.000000000E+00  -2.046739352E+04   0.000000000E+00   3.287287127E-03   0.000000000E+00
   1.800100000E+02   1.141974757E+03   0.000000000E+00  -2.046739377E+04   0.000000000E+00   3.291372155E-03   0.000000000E+00
   1.800200000E+02   1.141974736E+03   0.000000000E+00  -2.046739402E+04   0.000000000E+00   3.295455488E-03   0.000000000E+00
   1.800300000E+02   1.141974716E+03   0.000000000E+00  -2.046739427E+04   0.000000000E+00   3.299537122E-03   0.000000000E+00
   1.800400000E+02   1.141974696E+03   0.000000000E+00  -2.046739452E+04   0.000000000E+00   3.303617061E-03   0.000000000E+00
   1.800500000E+02   1.141974675E+03   0.000000000E+00  -2.046739477E+04   0.000000000E+00   3.307695308E-03   0.000000000E+00
   1.800600000E+02   1.141974655E+03   0.000000000E+00  -2.046739502E+04   0.000000000E+00   3.311771845E-03   0.000000000E+00
   1.800700000E+02   1.141974635E+03   0.000000000E+00  -2.046739527E+04   0.000000000E+00   3.315846683E-03   0.000000000E+00
   1.800800000E+02   1.141974614E+03   0.000000000E+00  -2.046739553E+04   0.000000000E+00   3.319919822E-03   0.000000000E+00
   1.800900000E+02   1.141974594E+03   0.000000000E+00  -2.046739578E+04   0.000000000E+00   3.323991248E-03   0.000000000E+00
   1.801000000E+02   1.141974573E+03   0.000000000E+00  -2.046739603E+04   0.000000000E+00   3.328060975E-03   0.000000000E+00
   1.801100000E+02   1.141974553E+03   0.000000000E+00  -2.046739629E+04   0.000000000E+00   3.332128985E-03   0.000000000E+00
   1.801200000E+02   1.141974532E+03   0.000000000E+00  -2.046739654E+04   0.000000000E+00   3.336195296E-03   0.000000000E+00
   1.801300000E+02   1.141974512E+03   0.000000000E+00  -2.046739679E+04   0.000000000E+00   3.340259889E-03   0.000000000E+00
   1.801400000E+02   1.141974491E+03   0.000000000E+00  -2.046739705E+04   0.000000000E+00   3.344322773E-03   0.000000000E+00
   1.801500000E+02   1.141974471E+03   0.000000000E+00  -2.046739730E+04   0.000000000E+00   3.348383943E-03   0.000000000E+00
   1.801600000E+02   1.141974450E+03   0.000000000E+00  -2.046739756E+04   0.000000000E+00   3.352443397E-03   0.000000000E+00
   1.801700000E+02   1.141974429E+03   0.000000000E+00  -2.046739781E+04   0.000000000E+00   3.356501140E-03   0.000000000E+00
   1.801800000E+02   1.141974409E+03   0.000000000E+00  -2.046739807E+04   0.000000000E+00   3.360557155E-03   0.000000000E+00
   1.801900000E+02   1.141974388E+03   0.000000000E+00  -2.046739832E+04   0.000000000E+00   3.364611453E-03   0.000000000E+00
   1.802000000E+02   1.141974367E+03   0.000000000E+00  -2.046739858E+04   0.000000000E+00   3.368664027E-03   0.000000000E+00
   1.802100000E+02   1.141974347E+03   0.000000000E+00  -2.046739883E+04   0.000000000E+00   3.372714884E-03   0.000000000E+00
   1.802200000E+02   1.141974326E+03   0.000000000E+00  -2.046739909E+04   0.000000000E+00   3.376764013E-03   0.000000000E+00
   1.802300000E+02   1.141974305E+03   0.000000000E+00  -2.046739935E+04   0.000000000E+00   3.380811417E-03   0.000000000E+00
   1.802400000E+02   1.141974284E+03   0.000000000E+00  -2.046739960E+04   0.000000000E+00   3.384857093E-03   0.000000000E+00
   1.802500000E+02   1.141974264E+03   0.000000000E+00  -2.046739986E+04   0.000000000E+00   3.388901045E-03   0.000000000E+00
   1.802600000E+02   1.141974243E+03   0.000000000E+00  -2.046740012E+04   0.000000000E+00   3.392943261E-03   0.000000000E+00
   1.802700000E+02   1.141974222E+03   0.000000000E+00  -2.046740038E+04   0.000000000E+00   3.396983746E-03   0.000000000E+00
   1.802800000E+02   1.141974201E+03   0.000000000E+00  -2.046740064E+04   0.000000000E+00   3.401022495E-03   0.000000000E+00
   1.802900000E+02   1.141974180E+03   0.000000000E+00  -2.046740089E+04   0.000000000E+00   3.405059513E-03   0.000000000E+00
   1.803000000E+02   1.141974159E+03   0.000000000E+00  -2.046740115E+04   0.000000000E+00   3.409094796E-03   0.000000000E+00
   1.803100000E+02   1.141974138E+03   0.000000000E+00  -2.046740141E+04   0.000000000E+00   3.413128339E-03   0.000000000E+00
   1.803200000E+02   1.141974117E+03   0.000000000E+00  -2.046740167E+04   0.000000000E+00   3.417160140E-03   0.000000000E+00
   1.803300000E+02   1.141974096E+03   0.000000000E+00  -2.046740193E+04   0.000000000E+00   3.421190198E-03   0.000000000E+00
   1.803400000E+02   1.141974075E+03   0.000000000E+00  -2.046740219E+04   0.000000000E+00   3.425218525E-03   0.000000000E+00
   1.803500000E+02   1.141974054E+03   0.000000000E+00  -2.046740245E+04   0.000000000E+00   3.429245098E-03   0.000000000E+00
   1.803600000E+02   1.141974033E+03   0.000000000E+00  -2.046740271E+04   0.000000000E+00   3.433269929E-03   0.000000000E+00
   1.803700000E+02   1.141974012E+03   0.000000000E+00  -2.046740297E+04   0.000000000E+00   3.437293017E-03   0.000000000E+00
   1.803800000E+02   1.141973991E+03   0.000000000E+00  -2.046740323E+04   0.000000000E+00   3.441314351E-03   0.000000000E+00
   1.803900000E+02   1.141973970E+03   0.000000000E+00  -2.046740350E+04   0.000000000E+00   3.445333932E-03   0.000000000E+00
   1.804000000E+02   1.141973949E+03   0.000000000E+00  -2.046740376E+04   0.000000000E+00   3.449351774E-03   0.000000000E+00
   1.804100000E+02   1.141973928E+03   0.000000000E+00  -2.046740402E+04   0.000000000E+00   3.453367855E-03   0.000000000E+00
   1.804200000E+02   1.141973907E+03   0.000000000E+00  -2.046740428E+04   0.000000000E+00   3.457382183E-03   0.000000000E+00
   1.804300000E+02   1.141973885E+03   0.000000000E+00  -2.046740454E+04   0.000000000E+00   3.461394750E-03   0.000000000E+00
   1.804400000E+02   1.141973864E+03   0.000000000E+00  -2.046740481E+04   0.000000000E+00   3.465405571E-03   0.000000000E+00
   1.804500000E+02   1.141973843E+03   0.000000000E+00  -2.046740507E+04   0.000000000E+00   3.469414627E-03   0.000000000E+00
   1.804600000E+02   1.141973822E+03   0.000000000E+00  -2.046740533E+04   0.000000000E+00   3.473421923E-03   0.000000000E+00
   1.804700000E+02   1.141973800E+03   0.000000000E+00  -2.046740560E+04   0.000000000E+00   3.477427457E-03   0.000000000E+00
   1.804800000E+02   1.141973779E+03   0.000000000E+00  -2.046740586E+04   0.000000000E+00   3.481431228E-03   0.000000000E+00
   1.804900000E+02   1.141973758E+03   0.000000000E+00  -2.046740613E+04   0.000000000E+00   3.485433233E-03   0.000000000E+00
   1.805000000E+02   1.141973736E+03   0.000000000E+00  -2.046740639E+04   0.000000000E+00   3.489433475E-03   0.000000000E+00
   1.805100000E+02   1.141973715E+03   0.000000000E+00  -2.046740666E+04   0.000000000E+00   3.493431945E-03   0.000000000E+00
   1.805200000E+02   1.141973694E+03   0.000000000E+00  -2.046740692E+04   0.000000000E+00   3.497428654E-03   0.000000000E+00
   1.805300000E+02   1.141973672E+03   0.000000000E+00  -2.046740719E+04   0.000000000E+00   3.501423584E-03   0.000000000E+00
   1.805400000E+02   1.141973651E+03   0.000000000E+00  -2.046740745E+04   0.000000000E+00   3.505416753E-03   0.000000000E+00
   1.805500000E+02   1.141973629E+03   0.000000000E+00  -2.046740772E+04   0.000000000E+00   3.509408143E-03   0.000000000E+00
   1.805600000E+02   1.141973608E+03   0.000000000E+00  -2.046740798E+04   0.000000000E+00   3.513397751E-03   0.000000000E+00
   1.805700000E+02   1.141973586E+03   0.000000000E+00  -2.046740825E+04   0.000000000E+00   3.517385590E-03   0.000000000E+00
   1.805800000E+02   1.141973565E+03   0.000000000E+00  -2.046740852E+04   0.000000000E+00   3.521371651E-03   0.000000000E+00
   1.805900000E+02   1.141973543E+03   0.000000000E+00  -2.046740878E+04   0.000000000E+00   3.525355933E-03   0.000000000E+00
   1.806000000E+02   1.141973522E+03   0.000000000E+00  -2.046740905E+04   0.000000000E+00   3.529338435E-03   0.000000000E+00
   1.806100000E+02   1.141973500E+03   0.000000000E+00  -2.046740932E+04   0.000000000E+00   3.533319152E-03   0.000000000E+00
   1.806200000E+02   1.141973478E+03   0.000000000E+00  -2.046740959E+04   0.000000000E+00   3.537298086E-03   0.000000000E+00
   1.806300000E+02   1.141973457E+03   0.000000000E+00  -2.046740986E+04   0.000000000E+00   3.541275230E-03   0.000000000E+00
   1.806400000E+02   1.141973435E+03   0.000000000E+00  -2.046741012E+04   0.000000000E+00   3.545250594E-03   0.000000000E+00
   1.806500000E+02   1.141973413E+03   0.000000000E+00  -2.046741039E+04   0.000000000E+00   3.549224170E-03   0.000000000E+00
   1.806600000E+02   1.141973392E+03   0.000000000E+00  -2.046741066E+04   0.000000000E+00   3.553195955E-03   0.000000000E+00
   1.806700000E+02   1.141973370E+03   0.000000000E+00  -2.046741093E+04   0.000000000E+00   3.557165943E-03   0.000000000E+00
   1.806800000E+02   1.141973348E+03   0.000000000E+00  -2.046741120E+04   0.000000000E+00   3.561134148E-03   0.000000000E+00
   1.806900000E+02   1.141973326E+03   0.000000000E+00  -2.046741147E+04   0.000000000E+00   3.565100553E-03   0.000000000E+00
   1.807000000E+02   1.141973305E+03   0.000000000E+00  -2.046741174E+04   0.000000000E+00   3.569065168E-03   0.000000000E+00
   1.807100000E+02   1.141973283E+03   0.000000000E+00  -2.046741201E+04   0.000000000E+00   3.573027978E-03   0.000000000E+00
   1.807200000E+02   1.141973261E+03   0.000000000E+00  -2.046741228E+04   0.000000000E+00   3.576988998E-03   0.000000000E+00
   1.807300000E+02   1.141973239E+03   0.000000000E+00  -2.046741256E+04   0.000000000E+00   3.580948214E-03   0.000000000E+00
   1.807400000E+02   1.141973217E+03   0.000000000E+00  -2.046741283E+04   0.000000000E+00   3.584905629E-03   0.000000000E+00
   1.807500000E+02   1.141973195E+03   0.000000000E+00  -2.046741310E+04   0.000000000E+00   3.588861244E-03   0.000000000E+00
   1.807600000E+02   1.141973173E+03   0.000000000E+00  -2.046741337E+04   0.000000000E+00   3.592815050E-03   0.000000000E+00
   1.807700000E+02   1.141973152E+03   0.000000000E+00  -2.046741364E+04   0.000000000E+00   3.596767048E-03   0.000000000E+00
   1.807800000E+02   1.141973130E+03   0.000000000E+00  -2.046741392E+04   0.000000000E+00   3.600717253E-03   0.000000000E+00
   1.807900000E+02   1.141973108E+03   0.000000000E+00  -2.046741419E+04   0.000000000E+00   3.604665639E-03   0.000000000E+00
   1.808000000E+02   1.141973086E+03   0.000000000E+00  -2.046741446E+04   0.000000000E+00   3.608612209E-03   0.000000000E+00
   1.808100000E+02   1.141973063E+03   0.000000000E+00  -2.046741474E+04   0.000000000E+00   3.612556982E-03   0.000000000E+00
   1.808200000E+02   1.141973041E+03   0.000000000E+00  -2.046741501E+04   0.000000000E+00   3.616499936E-03   0.000000000E+00
   1.808300000E+02   1.141973019E+03   0.000000000E+00  -2.046741528E+04   0.000000000E+00   3.620441075E-03   0.000000000E+00
   1.808400000E+02   1.141972997E+03   0.000000000E+00  -2.046741556E+04   0.000000000E+00   3.624380402E-03   0.000000000E+00
   1.808500000E+02   1.141972975E+03   0.000000000E+00  -2.046741583E+04   0.000000000E+00   3.628317903E-03   0.000000000E+00
   1.808600000E+02   1.141972953E+03   0.000000000E+00  -2.046741611E+04   0.000000000E+00   3.632253596E-03   0.000000000E+00
   1.808700000E+02   1.141972931E+03   0.000000000E+00  -2.046741638E+04   0.000000000E+00   3.636187459E-03   0.000000000E+00
   1.808800000E+02   1.141972909E+03   0.000000000E+00  -2.046741666E+04   0.000000000E+00   3.640119514E-03   0.000000000E+00
   1.808900000E+02   1.141972886E+03   0.000000000E+00  -2.046741693E+04   0.000000000E+00   3.644049732E-03   0.000000000E+00
   1.809000000E+02   1.141972864E+03   0.000000000E+00  -2.046741721E+04   0.000000000E+00   3.647978134E-03   0.000000000E+00
   1.809100000E+02   1.141972842E+03   0.000000000E+00  -2.046741749E+04   0.000000000E+00   3.651904710E-03   0.000000000E+00
   1.809200000E+02   1.141972820E+03   0.000000000E+00  -2.046741776E+04   0.000000000E+00   3.655829456E-03   0.000000000E+00
   1.809300000E+02   1.141972797E+03   0.000000000E+00  -2.046741804E+04   0.000000000E+00   3.659752376E-03   0.000000000E+00
   1.809400000E+02   1.141972775E+03   0.000000000E+00  -2.046741832E+04   0.000000000E+00   3.663673462E-03   0.000000000E+00
   1.809500000E+02   1.141972753E+03   0.000000000E+00  -2.046741859E+04   0.000000000E+00   3.667592719E-03   0.000000000E+00
   1.809600000E+02   1.141972730E+03   0.000000000E+00  -2.046741887E+04   0.000000000E+00   3.671510138E-03   0.000000000E+00
   1.809700000E+02   1.141972708E+03   0.000000000E+00  -2.046741915E+04   0.000000000E+00   3.675425727E-03   0.000000000E+00
   1.809800000E+02   1.141972686E+03   0.000000000E+00  -2.046741943E+04   0.000000000E+00   3.679339483E-03   0.000000000E+00
   1.809900000E+02   1.141972663E+03   0.000000000E+00  -2.046741971E+04   0.000000000E+00   3.683251398E-03   0.000000000E+00
   1.810000000E+02   1.141972641E+03   0.000000000E+00  -2.046741998E+04   0.000000000E+00   3.687161479E-03   0.000000000E+00
   1.810100000E+02   1.141972618E+03   0.000000000E+00  -2.046742026E+04   0.000000000E+00   3.691069716E-03   0.000000000E+00
   1.810200000E+02   1.141972596E+03   0.000000000E+00  -2.046742054E+04   0.000000000E+00   3.694976112E-03   0.000000000E+00
   1.810300000E+02   1.141972573E+03   0.000000000E+00  -2.046742082E+04   0.000000000E+00   3.698880657E-03   0.000000000E+00
   1.810400000E+02   1.141972551E+03   0.000000000E+00  -2.046742110E+04   0.000000000E+00   3.702783371E-03   0.000000000E+00
   1.810500000E+02   1.141972528E+03   0.000000000E+00  -2.046742138E+04   0.000000000E+00   3.706684231E-03   0.000000000E+00
   1.810600000E+02   1.141972506E+03   0.000000000E+00  -2.046742166E+04   0.000000000E+00   3.710583249E-03   0.000000000E+00
   1.810700000E+02   1.141972483E+03   0.000000000E+00  -2.046742194E+04   0.000000000E+00   3.714480412E-03   0.000000000E+00
   1.810800000E+02   1.141972460E+03   0.000000000E+00  -2.046742223E+04   0.000000000E+00   3.718375734E-03   0.000000000E+00
   1.810900000E+02   1.141972438E+03   0.000000000E+00  -2.046742251E+04   0.000000000E+00   3.722269197E-03   0.000000000E+00
   1.811000000E+02   1.141972415E+03   0.000000000E+00  -2.046742279E+04   0.000000000E+00   3.726160812E-03   0.000000000E+00
   1.811100000E+02   1.141972392E+03   0.000000000E+00  -2.046742307E+04   0.000000000E+00   3.730050568E-03   0.000000000E+00
   1.811200000E+02   1.141972370E+03   0.000000000E+00  -2.046742335E+04   0.000000000E+00   3.733938465E-03   0.000000000E+00
   1.811300000E+02   1.141972347E+03   0.000000000E+00  -2.046742364E+04   0.000000000E+00   3.737824514E-03   0.000000000E+00
   1.811400000E+02   1.141972324E+03   0.000000000E+00  -2.046742392E+04   0.000000000E+00   3.741708697E-03   0.000000000E+00
   1.811500000E+02   1.141972301E+03   0.000000000E+00  -2.046742420E+04   0.000000000E+00   3.745591024E-03   0.000000000E+00
   1.811600000E+02   1.141972279E+03   0.000000000E+00  -2.046742448E+04   0.000000000E+00   3.749471489E-03   0.000000000E+00
   1.811700000E+02   1.141972256E+03   0.000000000E+00  -2.046742477E+04   0.000000000E+00   3.753350087E-03   0.000000000E+00
   1.811800000E+02   1.141972233E+03   0.000000000E+00  -2.046742505E+04   0.000000000E+00   3.757226834E-03   0.000000000E+00
   1.811900000E+02   1.141972210E+03   0.000000000E+00  -2.046742534E+04   0.000000000E+00   3.761101696E-03   0.000000000E+00
   1.812000000E+02   1.141972187E+03   0.000000000E+00  -2.046742562E+04   0.000000000E+00   3.764974696E-03   0.000000000E+00
   1.812100000E+02   1.141972164E+03   0.000000000E+00  -2.046742591E+04   0.000000000E+00   3.768845836E-03   0.000000000E+00
   1.812200000E+02   1.141972141E+03   0.000000000E+00  -2.046742619E+04   0.000000000E+00   3.772715099E-03   0.000000000E+00
   1.812300000E+02   1.141972119E+03   0.000000000E+00  -2.046742648E+04   0.000000000E+00   3.776582500E-03   0.000000000E+00
   1.812400000E+02   1.141972096E+03   0.000000000E+00  -2.046742676E+04   0.000000000E+00   3.780448023E-03   0.000000000E+00
   1.812500000E+02   1.141972073E+03   0.000000000E+00  -2.046742705E+04   0.000000000E+00   3.784311670E-03   0.000000000E+00
   1.812600000E+02   1.141972050E+03   0.000000000E+00  -2.046742733E+04   0.000000000E+00   3.788173439E-03   0.000000000E+00
   1.812700000E+02   1.141972027E+03   0.000000000E+00  -2.046742762E+04   0.000000000E+00   3.792033331E-03   0.000000000E+00
   1.812800000E+02   1.141972003E+03   0.000000000E+00  -2.046742791E+04   0.000000000E+00   3.795891353E-03   0.000000000E+00
   1.812900000E+02   1.141971980E+03   0.000000000E+00  -2.046742819E+04   0.000000000E+00   3.799747483E-03   0.000000000E+00
   1.813000000E+02   1.141971957E+03   0.000000000E+00  -2.046742848E+04   0.000000000E+00   3.803601747E-03   0.000000000E+00
   1.813100000E+02   1.141971934E+03   0.000000000E+00  -2.046742877E+04   0.000000000E+00   3.807454108E-03   0.000000000E+00
   1.813200000E+02   1.141971911E+03   0.000000000E+00  -2.046742906E+04   0.000000000E+00   3.811304607E-03   0.000000000E+00
   1.813300000E+02   1.141971888E+03   0.000000000E+00  -2.046742934E+04   0.000000000E+00   3.815153206E-03   0.000000000E+00
   1.813400000E+02   1.141971865E+03   0.000000000E+00  -2.046742963E+04   0.000000000E+00   3.818999921E-03   0.000000000E+00
   1.813500000E+02   1.141971842E+03   0.000000000E+00  -2.046742992E+04   0.000000000E+00   3.822844756E-03   0.000000000E+00
   1.813600000E+02   1.141971818E+03   0.000000000E+00  -2.046743021E+04   0.000000000E+00   3.826687695E-03   0.000000000E+00
   1.813700000E+02   1.141971795E+03   0.000000000E+00  -2.046743050E+04   0.000000000E+00   3.830528734E-03   0.000000000E+00
   1.813800000E+02   1.141971772E+03   0.000000000E+00  -2.046743079E+04   0.000000000E+00   3.834367890E-03   0.000000000E+00
   1.813900000E+02   1.141971749E+03   0.000000000E+00  -2.046743108E+04   0.000000000E+00   3.838205153E-03   0.000000000E+00
   1.814000000E+02   1.141971725E+03   0.000000000E+00  -2.046743137E+04   0.000000000E+00   3.842040522E-03   0.000000000E+00
   1.814100000E+02   1.141971702E+03   0.000000000E+00  -2.046743166E+04   0.000000000E+00   3.845873987E-03   0.000000000E+00
   1.814200000E+02   1.141971679E+03   0.000000000E+00  -2.046743195E+04   0.000000000E+00   3.849705565E-03   0.000000000E+00
   1.814300000E+02   1.141971655E+03   0.000000000E+00  -2.046743224E+04   0.000000000E+00   3.853535232E-03   0.000000000E+00
   1.814400000E+02   1.141971632E+03   0.000000000E+00  -2.046743253E+04   0.000000000E+00   3.857363008E-03   0.000000000E+00
   1.814500000E+02   1.141971608E+03   0.000000000E+00  -2.046743282E+04   0.000000000E+00   3.861188878E-03   0.000000000E+00
   1.814600000E+02   1.141971585E+03   0.000000000E+00  -2.046743311E+04   0.000000000E+00   3.865012837E-03   0.000000000E+00
   1.814700000E+02   1.141971562E+03   0.000000000E+00  -2.046743341E+04   0.000000000E+00   3.868834901E-03   0.000000000E+00
   1.814800000E+02   1.141971538E+03   0.000000000E+00  -2.046743370E+04   0.000000000E+00   3.872655052E-03   0.000000000E+00
   1.814900000E+02   1.141971515E+03   0.000000000E+00  -2.046743399E+04   0.000000000E+00   3.876473296E-03   0.000000000E+00
   1.815000000E+02   1.141971491E+03   0.000000000E+00  -2.046743428E+04   0.000000000E+00   3.880289638E-03   0.000000000E+00
   1.815100000E+02   1.141971468E+03   0.000000000E+00  -2.046743458E+04   0.000000000E+00   3.884104062E-03   0.000000000E+00
   1.815200000E+02   1.141971444E+03   0.000000000E+00  -2.046743487E+04   0.000000000E+00   3.887916573E-03   0.000000000E+00
   1.815300000E+02   1.141971420E+03   0.000000000E+00  -2.046743516E+04   0.000000000E+00   3.891727178E-03   0.000000000E+00
   1.815400000E+02   1.141971397E+03   0.000000000E+00  -2.046743546E+04   0.000000000E+00   3.895535861E-03   0.000000000E+00
   1.815500000E+02   1.141971373E+03   0.000000000E+00  -2.046743575E+04   0.000000000E+00   3.899342631E-03   0.000000000E+00
   1.815600000E+02   1.141971350E+03   0.000000000E+00  -2.046743604E+04   0.000000000E+00   3.903147488E-03   0.000000000E+00
   1.815700000E+02   1.141971326E+03   0.000000000E+00  -2.046743634E+04   0.000000000E+00   3.906950427E-03   0.000000000E+00
   1.815800000E+02   1.141971302E+03   0.000000000E+00  -2.046743663E+04   0.000000000E+00   3.910751435E-03   0.000000000E+00
   1.815900000E+02   1.141971279E+03   0.000000000E+00  -2.046743693E+04   0.000000000E+00   3.914550529E-03   0.000000000E+00
   1.816000000E+02   1.141971255E+03   0.000000000E+00  -2.046743722E+04   0.000000000E+00   3.918347702E-03   0.000000000E+00
   1.816100000E+02   1.141971231E+03   0.000000000E+00  -2.046743752E+04   0.000000000E+00   3.922142947E-03   0.000000000E+00
   1.816200000E+02   1.141971207E+03   0.000000000E+00  -2.046743782E+04   0.000000000E+00   3.925936267E-03   0.000000000E+00
   1.816300000E+02   1.141971184E+03   0.000000000E+00  -2.046743811E+04   0.000000000E+00   3.929727660E-03   0.000000000E+00
   1.816400000E+02   1.141971160E+03   0.000000000E+00  -2.046743841E+04   0.000000000E+00   3.933517124E-03   0.000000000E+00
   1.816500000E+02   1.141971136E+03   0.000000000E+00  -2.046743871E+04   0.000000000E+00   3.937304657E-03   0.000000000E+00
   1.816600000E+02   1.141971112E+03   0.000000000E+00  -2.046743900E+04   0.000000000E+00   3.941090265E-03   0.000000000E+00
   1.816700000E+02   1.141971088E+03   0.000000000E+00  -2.046743930E+04   0.000000000E+00   3.944873934E-03   0.000000000E+00
   1.816800000E+02   1.141971064E+03   0.000000000E+00  -2.046743960E+04   0.000000000E+00   3.948655667E-03   0.000000000E+00
   1.816900000E+02   1.141971040E+03   0.000000000E+00  -2.046743990E+04   0.000000000E+00   3.952435472E-03   0.000000000E+00
